web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
janzen2003,19,1,0.006369427,0.045454545,-0.954545455,0.578833693,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,20,6,0.038216561,1.117676768,0.019612795,0.043196544,0.967948718,0.401652569,0.967948718,1,4.645788337,0.000117009,1.98E-06,0.002091339,0.000434925,1073741870,1.791759469,6,0.060743427,0.053238174,0.354408684
janzen2003,21,10,0.063694268,1.170741247,0.017074125,0.008639309,0.942307692,0.306970307,0.942307692,1,4.468682505,0.003744403,0.00505284,0.002244475,0.00044561,2147483653,2.302585093,10,0.106074343,0.08873029,0.265975194
janzen2003,22,2,0.012738854,0.295454545,-0.352272727,0.334773218,0.993589744,0.70483677,0.993589744,1,4.641468683,0.000659234,2.78E-06,0.002038515,0.000390993,268435505,0.693147181,2,0.023572076,0.017746058,0.360826232
janzen2003,23,2,0.012738854,0.19047619,-0.404761905,0.336933045,0.993589744,0.70483677,0.993589744,1,4.665226782,0.006603453,0.001121225,0.002075812,0.00036523,268435505,0.693147181,2,0.025385313,0.017746058,0.287577921
janzen2003,24,2,0.012738854,0.158730159,-0.420634921,0.339092873,0.993589744,0.70483677,0.993589744,1,5.580993521,8.95E-06,6.82E-07,0.001775005,0.000330009,268435505,0.693147181,2,0.027198549,0.017746058,0.251700882
janzen2003,25,3,0.01910828,0.305194805,-0.231601732,0.211663067,0.987179487,0.573637367,0.987179487,1,5.568034557,0.003059111,0.000114627,0.001824786,0.000301488,536870956.2,1.098612289,3,0.034451496,0.026619087,0.289578437
janzen2003,26,2,0.012738854,0.277777778,-0.361111111,0.3412527,0.993589744,0.70483677,0.993589744,1,3.967602592,0.010998229,0.00849153,0.002252238,0.000439622,268435505,0.693147181,2,0.013599275,0.017746058,0.430542291
janzen2003,27,2,0.012738854,0.233766234,-0.383116883,0.343412527,0.993589744,0.70483677,0.993589744,1,4.725701944,0.002276101,0.000261985,0.001940573,0.000360812,268435505,0.693147181,2,0.01631913,0.017746058,0.379888851
janzen2003,28,1,0.006369427,0.083333333,-0.916666667,0.580993521,1,1,1,1,4.686825054,0,0,0.001933699,0.000359494,134217776.5,0,1,0.01087942,0.008873029,0.316880332
janzen2003,29,8,0.050955414,1.12864168,0.01608021,0.019438445,0.955128205,0.345530065,0.955128205,1,3.835853132,0.035480322,0.035234813,0.002551241,0.000463041,2147483652,2.079441542,8,0.09156845,0.070984232,0.27707465
janzen2003,30,2,0.012738854,0.135964912,-0.432017544,0.345572354,0.993589744,0.70483677,0.993589744,1,4.667386609,2.70E-06,7.16E-07,0.00200837,0.000406742,268435505,0.693147181,2,0.028105168,0.017746058,0.224919758
janzen2003,31,2,0.012738854,0.098086124,-0.450956938,0.347732181,0.993589744,0.70483677,0.993589744,1,4.647948164,1.49E-05,6.51E-07,0.002083042,0.000406651,268435505,0.693147181,2,0.037171351,0.017746058,0.138389277
janzen2003,32,4,0.025477707,0.486975013,-0.128256247,0.103671706,0.980769231,0.495168969,0.980769231,1,4.64362851,2.03E-05,1.62E-06,0.002099635,0.000425525,2147483650,1.386294361,4,0.056210335,0.035492116,0.244803233
janzen2003,33,5,0.031847134,1.478787879,0.095757576,0.069114471,0.974358974,0.441442856,0.974358974,1,4.516198704,0.000903087,0.000175767,0.002131361,0.000430973,2147483651,1.609437912,5,0.044424297,0.044365145,0.437807615
janzen2003,34,4,0.025477707,2.083333333,0.270833333,0.105831533,0.980769231,0.495168969,0.980769231,1,5.377969762,0.002366062,0.002148375,0.001699734,0.000351069,2147483650,1.386294361,4,0.009066183,0.035492116,0.760580154
janzen2003,35,3,0.01910828,1.833333333,0.277777778,0.213822894,0.987179487,0.573637367,0.987179487,1,6.319654428,0,0,0.001386818,0.000317082,536870956.2,1.098612289,3,0.00543971,0.026619087,0.824042938
janzen2003,36,1,0.006369427,0.111111111,-0.888888889,0.583153348,1,1,1,1,5.22462203,0,0,0.001789379,0.000378515,134217776.5,0,1,0.008159565,0.008873029,0.395966314
janzen2003,37,1,0.006369427,0.111111111,-0.888888889,0.585313175,1,1,1,1,5.22462203,0,0,0.001789379,0.000378515,134217776.5,0,1,0.008159565,0.008873029,0.395966314
janzen2003,38,2,0.012738854,0.611111111,-0.194444444,0.349892009,0.993589744,0.70483677,0.993589744,1,5.22462203,0,0,0.001789379,0.000378615,268435505,0.693147181,2,0.009972801,0.017746058,0.587377523
janzen2003,39,6,0.038216561,0.359270335,-0.106788278,0.045356371,0.967948718,0.401652569,0.967948718,1,3.017278618,0.012304565,0.036130449,0.003413757,0.000595556,1073741870,1.791759469,6,0.110607434,0.053238174,0.102245776
janzen2003,40,2,0.012738854,0.145833333,-0.427083333,0.352051836,0.993589744,0.70483677,0.993589744,1,3.848812095,1.07E-05,5.97E-07,0.002501874,0.000505212,268435505,0.693147181,2,0.025385313,0.017746058,0.249452685
janzen2003,41,5,0.031847134,0.791287879,-0.041742424,0.071274298,0.974358974,0.441442856,0.974358974,1,3.807775378,8.64E-05,6.15E-05,0.00261803,0.000552538,2147483651,1.609437912,5,0.056210335,0.044365145,0.306797694
janzen2003,42,1,0.006369427,0.066666667,-0.933333333,0.587473002,1,1,1,1,4.680345572,0,0,0.001958589,0.00035979,134217776.5,0,1,0.013599275,0.008873029,0.255536479
janzen2003,43,2,0.012738854,0.238095238,-0.380952381,0.354211663,0.993589744,0.70483677,0.993589744,1,4.647948164,0.000489114,0.00024879,0.001983203,0.000402958,268435505,0.693147181,2,0.018132366,0.017746058,0.367467317
janzen2003,44,1,0.006369427,0.071428571,-0.928571429,0.589632829,1,1,1,1,4.6825054,0,0,0.001933422,0.000361399,134217776.5,0,1,0.012692656,0.008873029,0.274503142
janzen2003,45,2,0.012738854,0.183823529,-0.408088235,0.35637149,0.993589744,0.70483677,0.993589744,1,3.371490281,0.003940329,0.001410065,0.002751669,0.00050422,268435505,0.693147181,2,0.022665458,0.017746058,0.298681278
janzen2003,46,3,0.01910828,0.825,-0.058333333,0.215982721,0.987179487,0.573637367,0.987179487,1,3.887688985,0.001506272,0.001115178,0.002392909,0.000432696,536870956.2,1.098612289,3,0.013599275,0.026619087,0.569669621
janzen2003,47,1,0.006369427,0.5,-0.5,0.591792657,1,1,1,1,4.885529158,0,0,0.00176202,0.000338556,134217776.5,0,1,0.001813237,0.008873029,0.809448588
janzen2003,48,1,0.006369427,0.090909091,-0.909090909,0.593952484,1,1,1,1,4.727861771,0,0,0.001927245,0.000367351,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,49,2,0.012738854,0.190909091,-0.404545455,0.358531317,0.993589744,0.70483677,0.993589744,1,3.784017279,0.029686492,0.027122333,0.002502428,0.000472961,268435505,0.693147181,2,0.019038985,0.017746058,0.328970799
janzen2003,50,1,0.006369427,0.0625,-0.9375,0.596112311,1,1,1,1,3.857451404,0,0,0.002468687,0.000436678,134217776.5,0,1,0.014505893,0.008873029,0.23779435
janzen2003,51,6,0.038216561,0.60239899,-0.066266835,0.047516199,0.967948718,0.401652569,0.967948718,1,3.81425486,8.57E-05,2.45E-05,0.00259314,0.000554391,1073741870,1.791759469,6,0.067089755,0.053238174,0.256900778
janzen2003,52,6,0.038216561,0.475937002,-0.087343833,0.049676026,0.967948718,0.401652569,0.967948718,1,3.028077754,0.00912156,0.0091959,0.003372273,0.000592399,1073741870,1.791759469,6,0.104261106,0.053238174,0.147242995
janzen2003,53,11,0.070063694,1.032502658,0.002954787,0.004319654,0.935897436,0.291687478,0.935897436,1,3.291576674,0.017083632,0.024703041,0.003435546,0.000573939,4294967302,2.397895273,11,0.147778785,0.097603318,0.189021261
janzen2003,54,7,0.044585987,0.816214779,-0.026255032,0.032397408,0.961538462,0.370624658,0.961538462,1,3.369330454,0.00229531,0.001442219,0.003153453,0.000561843,536870961.2,1.945910149,7,0.090661831,0.062111203,0.258925847
janzen2003,55,1,0.006369427,0.25,-0.75,0.598272138,1,1,1,1,4.634989201,0,0,0.001894967,0.000368279,134217776.5,0,1,0.003626473,0.008873029,0.618897175
janzen2003,56,2,0.012738854,0.202020202,-0.398989899,0.360691145,0.993589744,0.70483677,0.993589744,1,5.593952484,0.001469902,6.68E-06,0.001725224,0.000299926,268435505,0.693147181,2,0.018132366,0.017746058,0.344011811
janzen2003,57,1,0.006369427,0.090909091,-0.909090909,0.600431965,1,1,1,1,6.533477322,0,0,0.001452027,0.000260165,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,58,1,0.006369427,0.090909091,-0.909090909,0.602591793,1,1,1,1,6.533477322,0,0,0.001452027,0.000260165,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,59,3,0.01910828,0.34973262,-0.216755793,0.218142549,0.987179487,0.573637367,0.987179487,1,5.576673866,0.000906418,4.27E-05,0.001791599,0.000300952,536870956.2,1.098612289,3,0.029918404,0.026619087,0.328234347
janzen2003,60,1,0.006369427,0.055555556,-0.944444444,0.60475162,1,1,1,1,5.6587473,0,0,0.001662082,0.000300799,134217776.5,0,1,0.01631913,0.008873029,0.205414901
janzen2003,61,2,0.012738854,0.146464646,-0.426767677,0.362850972,0.993589744,0.70483677,0.993589744,1,4.699784017,0.002513502,0.001589815,0.002029573,0.000369998,268435505,0.693147181,2,0.026291931,0.017746058,0.245059797
janzen2003,62,1,0.006369427,0.055555556,-0.944444444,0.606911447,1,1,1,1,5.6587473,0,0,0.001662082,0.000300799,134217776.5,0,1,0.01631913,0.008873029,0.205414901
janzen2003,63,1,0.006369427,0.090909091,-0.909090909,0.609071274,1,1,1,1,4.727861771,0,0,0.001927245,0.000367351,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,64,2,0.012738854,0.555555556,-0.222222222,0.365010799,0.993589744,0.70483677,0.993589744,1,5.6587473,0,0,0.001662082,0.000331854,268435505,0.693147181,2,0.018132366,0.017746058,0.488425509
janzen2003,65,3,0.01910828,0.257575758,-0.247474747,0.220302376,0.987179487,0.573637367,0.987179487,1,4.69762419,0.00274911,0.002442072,0.00203787,0.000370538,536870956.2,1.098612289,3,0.034451496,0.026619087,0.264898479
janzen2003,66,1,0.006369427,0.045454545,-0.954545455,0.611231102,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,67,1,0.006369427,0.045454545,-0.954545455,0.613390929,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,68,1,0.006369427,0.045454545,-0.954545455,0.615550756,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,69,3,0.01910828,0.395454545,-0.201515152,0.222462203,0.987179487,0.573637367,0.987179487,1,3.844492441,0,0,0.002517085,0.000512712,536870956.2,1.098612289,3,0.032638259,0.026619087,0.334187898
janzen2003,70,1,0.006369427,0.25,-0.75,0.617710583,1,1,1,1,4.559395248,0,0,0.001901367,0.000372356,134217776.5,0,1,0.003626473,0.008873029,0.618897175
janzen2003,71,2,0.012738854,0.132478632,-0.433760684,0.367170626,0.993589744,0.70483677,0.993589744,1,4.280777538,1.23E-05,1.79E-06,0.002317276,0.000446628,268435505,0.693147181,2,0.028105168,0.017746058,0.22121156
janzen2003,72,4,0.025477707,1.278787879,0.06969697,0.107991361,0.980769231,0.495168969,0.980769231,1,4.518358531,0.000860592,0.000175767,0.002123064,0.000415429,2147483650,1.386294361,4,0.039891206,0.035492116,0.428140384
janzen2003,73,1,0.006369427,0.045454545,-0.954545455,0.61987041,1,1,1,1,4.665226782,0,0,0.002016667,0.000360038,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,74,1,0.006369427,0.125,-0.875,0.622030238,1,1,1,1,3.94600432,0,0,0.002242875,0.000440711,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,75,1,0.006369427,0.125,-0.875,0.624190065,1,1,1,1,5.012958963,0,0,0.001787898,0.00032898,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,76,1,0.006369427,0.0625,-0.9375,0.626349892,1,1,1,1,5.727861771,0,0,0.001607053,0.000291324,134217776.5,0,1,0.014505893,0.008873029,0.23779435
janzen2003,77,1,0.006369427,0.0625,-0.9375,0.628509719,1,1,1,1,5.727861771,0,0,0.001607053,0.000291324,134217776.5,0,1,0.014505893,0.008873029,0.23779435
janzen2003,78,1,0.006369427,0.0625,-0.9375,0.630669546,1,1,1,1,5.727861771,0,0,0.001607053,0.000291324,134217776.5,0,1,0.014505893,0.008873029,0.23779435
janzen2003,79,2,0.012738854,0.3125,-0.34375,0.369330454,0.993589744,0.70483677,0.993589744,1,5.727861771,0,0,0.001607053,0.000291501,268435505,0.693147181,2,0.018132366,0.017746058,0.406287916
janzen2003,80,1,0.006369427,0.0625,-0.9375,0.632829374,1,1,1,1,5.727861771,0,0,0.001607053,0.000291324,134217776.5,0,1,0.014505893,0.008873029,0.23779435
janzen2003,81,2,0.012738854,0.3125,-0.34375,0.371490281,0.993589744,0.70483677,0.993589744,1,5.727861771,0,0,0.001607053,0.000291501,268435505,0.693147181,2,0.018132366,0.017746058,0.406287916
janzen2003,82,1,0.006369427,0.083333333,-0.916666667,0.634989201,1,1,1,1,3.686825054,0,0,0.002513213,0.000475129,134217776.5,0,1,0.01087942,0.008873029,0.316880332
janzen2003,83,4,0.025477707,0.267156863,-0.183210784,0.110151188,0.980769231,0.495168969,0.980769231,1,3.265658747,0.001386112,0.002406137,0.002898246,0.000600648,2147483650,1.386294361,4,0.05893019,0.035492116,0.172736293
janzen2003,84,1,0.006369427,0.045454545,-0.954545455,0.637149028,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,85,1,0.006369427,0.090909091,-0.909090909,0.639308855,1,1,1,1,4.479481641,0,0,0.002016693,0.000377092,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,86,2,0.012738854,0.202020202,-0.398989899,0.373650108,0.993589744,0.70483677,0.993589744,1,4.252699784,0.001554203,0.001059876,0.002163225,0.000418143,268435505,0.693147181,2,0.018132366,0.017746058,0.344011811
janzen2003,87,4,0.025477707,0.460843731,-0.134789067,0.112311015,0.980769231,0.495168969,0.980769231,1,4.226781857,0.002666048,0.003346399,0.002262787,0.000455594,2147483650,1.386294361,4,0.038077969,0.035492116,0.319136214
janzen2003,88,1,0.006369427,0.090909091,-0.909090909,0.641468683,1,1,1,1,4.479481641,0,0,0.002016693,0.000377092,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,89,1,0.006369427,0.090909091,-0.909090909,0.64362851,1,1,1,1,4.479481641,0,0,0.002016693,0.000377092,134217776.5,0,1,0.009972801,0.008873029,0.340800419
janzen2003,90,2,0.012738854,0.202020202,-0.398989899,0.375809935,0.993589744,0.70483677,0.993589744,1,4.252699784,0.001554203,0.001059876,0.002163225,0.000418143,268435505,0.693147181,2,0.018132366,0.017746058,0.344011811
janzen2003,91,6,0.038216561,0.387062396,-0.102156267,0.051835853,0.967948718,0.401652569,0.967948718,1,2.969762419,0.015892622,0.051503171,0.003377528,0.00063914,1073741870,1.791759469,6,0.103354488,0.053238174,0.126169859
janzen2003,92,1,0.006369427,0.045454545,-0.954545455,0.645788337,1,1,1,1,4.244060475,0,0,0.002354889,0.000424157,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,93,9,0.057324841,1.538113276,0.059790364,0.012958963,0.948717949,0.324673845,0.948717949,1,3.801295896,0.00102421,0.001409473,0.002642921,0.000544785,2147483653,2.197224577,9,0.076155938,0.079857261,0.364787652
janzen2003,94,2,0.012738854,0.128787879,-0.435606061,0.377969762,0.993589744,0.70483677,0.993589744,1,3.840172786,5.06E-05,4.30E-06,0.002533679,0.000488273,268435505,0.693147181,2,0.030825023,0.017746058,0.203991001
janzen2003,95,1,0.006369427,0.083333333,-0.916666667,0.647948164,1,1,1,1,4.254859611,0,0,0.002285748,0.000420493,134217776.5,0,1,0.01087942,0.008873029,0.316880332
janzen2003,96,4,0.025477707,0.371645022,-0.157088745,0.114470842,0.980769231,0.495168969,0.980769231,1,3.838012959,0.000241595,1.57E-05,0.002541976,0.000517927,2147483650,1.386294361,4,0.046237534,0.035492116,0.259871898
janzen2003,97,2,0.012738854,0.188311688,-0.405844156,0.38012959,0.993589744,0.70483677,0.993589744,1,3.842332613,0.000189983,5.67E-06,0.002525382,0.0004669,268435505,0.693147181,2,0.026291931,0.017746058,0.280936837
janzen2003,98,6,0.038216561,0.695256133,-0.050790645,0.05399568,0.967948718,0.401652569,0.967948718,1,3.812095032,0.000290552,6.29E-05,0.002601437,0.000529056,1073741870,1.791759469,6,0.063463282,0.053238174,0.286702208
janzen2003,99,7,0.044585987,0.932756133,-0.009606267,0.034557235,0.961538462,0.370624658,0.961538462,1,3.820734341,0.000265296,0.001495916,0.002568249,0.000544475,536870961.2,1.945910149,7,0.062556664,0.062111203,0.333954369
janzen2003,100,3,0.01910828,0.271645022,-0.242784993,0.22462203,0.987179487,0.573637367,0.987179487,1,3.838012959,0.000241595,1.28E-05,0.002541976,0.00049233,536870956.2,1.098612289,3,0.037171351,0.026619087,0.261327049
janzen2003,101,1,0.006369427,0.142857143,-0.857142857,0.650107991,1,1,1,1,4.788336933,0,0,0.001893979,0.000404121,134217776.5,0,1,0.006346328,0.008873029,0.465054554
janzen2003,102,3,0.01910828,0.23989899,-0.253367003,0.226781857,0.987179487,0.573637367,0.987179487,1,3.816414687,5.00E-05,3.45E-06,0.002584843,0.000516704,536870956.2,1.098612289,3,0.038984587,0.026619087,0.236647091
janzen2003,103,1,0.006369427,0.083333333,-0.916666667,0.652267819,1,1,1,1,4.254859611,0,0,0.002285748,0.000420493,134217776.5,0,1,0.01087942,0.008873029,0.316880332
janzen2003,104,1,0.006369427,0.045454545,-0.954545455,0.654427646,1,1,1,1,3.844492441,0,0,0.002517085,0.000439741,134217776.5,0,1,0.019945603,0.008873029,0.150249006
janzen2003,105,1,0.006369427,0.333333333,-0.666666667,0.656587473,1,1,1,1,6.416846652,0,0,0.001285649,0.000276458,134217776.5,0,1,0.002719855,0.008873029,0.697983157
janzen2003,106,1,0.006369427,0.333333333,-0.666666667,0.6587473,1,1,1,1,6.416846652,0,0,0.001285649,0.000276458,134217776.5,0,1,0.002719855,0.008873029,0.697983157
janzen2003,107,1,0.006369427,0.026315789,-0.973684211,0.660907127,1,1,1,1,3.427645788,0,0,0.002976454,0.000505449,134217776.5,0,1,0.034451496,0.008873029,0
janzen2003,108,1,0.006369427,0.026315789,-0.973684211,0.663066955,1,1,1,1,3.427645788,0,0,0.002976454,0.000505449,134217776.5,0,1,0.034451496,0.008873029,0
janzen2003,109,1,0.006369427,0.026315789,-0.973684211,0.665226782,1,1,1,1,3.427645788,0,0,0.002976454,0.000505449,134217776.5,0,1,0.034451496,0.008873029,0
janzen2003,110,5,0.031847134,1.628787879,0.125757576,0.073434125,0.974358974,0.441442856,0.974358974,1,3.676025918,0.004615779,0.00175257,0.002693808,0.000462195,2147483651,1.609437912,5,0.036264733,0.044365145,0.532210147
janzen2003,111,1,0.006369427,0.026315789,-0.973684211,0.667386609,1,1,1,1,3.427645788,0,0,0.002976454,0.000505449,134217776.5,0,1,0.034451496,0.008873029,0
janzen2003,112,3,0.01910828,1.5,0.166666667,0.228941685,0.987179487,0.573637367,0.987179487,1,4.673866091,0,0,0.001887658,0.000420557,536870956.2,1.098612289,3,0.00543971,0.026619087,0.79579155
janzen2003,113,2,0.012738854,0.100490196,-0.449754902,0.382289417,0.993589744,0.70483677,0.993589744,1,3.311015119,0.000300675,5.97E-06,0.002812512,0.000570071,268435505,0.693147181,2,0.037171351,0.017746058,0.141846046
janzen2003,114,2,0.012738854,0.558823529,-0.220588235,0.384449244,0.993589744,0.70483677,0.993589744,1,3.501079914,0.001207108,0.001102844,0.00255531,0.000488019,268435505,0.693147181,2,0.017225748,0.017746058,0.496585306
janzen2003,115,1,0.006369427,0.333333333,-0.666666667,0.669546436,1,1,1,1,5.626349892,0,0,0.001504245,0.00029817,134217776.5,0,1,0.002719855,0.008873029,0.697983157
janzen2003,116,1,0.006369427,0.083333333,-0.916666667,0.671706263,1,1,1,1,3.760259179,0,0,0.002464262,0.00045089,134217776.5,0,1,0.01087942,0.008873029,0.316880332
janzen2003,117,1,0.006369427,0.125,-0.875,0.673866091,1,1,1,1,4.272138229,0,0,0.002208588,0.0004161,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,118,2,0.012738854,0.208333333,-0.395833333,0.386609071,0.993589744,0.70483677,0.993589744,1,3.64362851,0.000930553,0.000135278,0.002605862,0.000465251,268435505,0.693147181,2,0.018132366,0.017746058,0.348404699
janzen2003,119,1,0.006369427,0.125,-0.875,0.676025918,1,1,1,1,4.272138229,0,0,0.002208588,0.0004161,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,120,1,0.006369427,0.125,-0.875,0.678185745,1,1,1,1,4.272138229,0,0,0.002208588,0.0004161,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,121,2,0.012738854,0.151315789,-0.424342105,0.388768898,0.993589744,0.70483677,0.993589744,1,3.410367171,0.002840115,0.000948902,0.003037298,0.00050802,268435505,0.693147181,2,0.041704442,0.017746058,0.183850961
janzen2003,122,1,0.006369427,0.066666667,-0.933333333,0.680345572,1,1,1,1,4.680345572,0,0,0.001958589,0.00035979,134217776.5,0,1,0.013599275,0.008873029,0.255536479
janzen2003,123,2,0.012738854,0.112121212,-0.443939394,0.390928726,0.993589744,0.70483677,0.993589744,1,4.660907127,3.62E-06,3.67E-07,0.002033261,0.000406821,268435505,0.693147181,2,0.033544878,0.017746058,0.172135567
janzen2003,124,1,0.006369427,0.25,-0.75,0.6825054,1,1,1,1,5.250539957,0,0,0.001728536,0.000361464,134217776.5,0,1,0.003626473,0.008873029,0.618897175
janzen2003,125,1,0.006369427,0.071428571,-0.928571429,0.684665227,1,1,1,1,4.6825054,0,0,0.001933422,0.000361399,134217776.5,0,1,0.012692656,0.008873029,0.274503142
janzen2003,126,1,0.006369427,0.125,-0.875,0.686825054,1,1,1,1,5.505399568,0,0,0.001614988,0.000302231,134217776.5,0,1,0.007252947,0.008873029,0.428345763
janzen2003,127,2,0.012738854,0.196428571,-0.401785714,0.393088553,0.993589744,0.70483677,0.993589744,1,4.669546436,0.00235405,0.002181704,0.001983203,0.000367746,268435505,0.693147181,2,0.019945603,0.017746058,0.326398521
janzen2003,128,3,0.01910828,0.363095238,-0.212301587,0.231101512,0.987179487,0.573637367,0.987179487,1,3.835853132,0.017359888,0.01630958,0.00243785,0.000452263,536870956.2,1.098612289,3,0.025385313,0.026619087,0.360669805
